temperature,humidity,moisture,n,p,k,rainfall,ph,light_hours,light_intensity,rh,nitrogen,phosphorus,potassium,yield,n_ratio,p_ratio,k_ratio,ec,oc,om,zn,fe,cu,mn,sand,silt,clay,caco3,cec,output,s,b,soil type,crop type,fertilizer name,season,fertility,photoperiod,category_ph,soil_type
18.36053381,54.91,50.736,11.4,8.8,13.8,1217.842208,6.9050789,12.99905326,224.1946657,47.35814097,51.25386655,112.8301935,161.9183119,18.63552757,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,2.0,0.0
20.00565963,54.216,43.326,13.0,9.8,21.2,1084.172346,7.18280736,12.62226911,256.4512614,43.3545175,54.82454644,109.2112164,205.3358512,17.79055059,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,1.0,0.0
17.15599603,56.976,44.24400000000001,13.0,10.6,12.8,1295.312506,7.14990902,13.35298838,263.1247703,50.06148398,48.15928445,158.0979584,192.6308772,20.72022201,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,4.0,0.0
17.99478387,56.976,44.24400000000001,13.0,10.6,12.8,1165.423193,7.30314815,12.73599286,278.4973309,44.71564636,56.41026203,129.3586532,157.0526802,18.25993167,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,1.0,0.0
17.16567456,56.976,44.24400000000001,13.0,10.6,12.8,1115.03985,7.228864677,13.17501945,243.4987986,45.57128644,54.18254646,112.7739123,141.5664407,18.08210358,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,2.0,0.0
20.71199699,54.21600000000001,43.326,13.0,9.8,21.2,1217.486612,7.201886941,13.13848959,294.4349336,48.63859995,55.6084906,126.4513022,179.2594212,21.46068875,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,4.0,0.0
17.27484557,56.976,44.24400000000001,13.0,10.6,12.8,1151.350296,7.089202205,12.52391024,239.0507317,53.0715704,54.75803052,120.7828074,194.1423814,19.26347766,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,2.0,0.0
20.27808915,54.216,43.326,13.0,9.8,21.2,1175.487409,7.454571337,13.33515002,268.8453572,51.43287628,47.07862688,112.4420192,176.3203641,19.76844881,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,4.0,0.0
17.80383323,56.976,44.24400000000001,13.0,10.6,12.8,1186.189329,7.367330136,12.71540364,250.9012229,52.35907253,52.07320671,109.6169179,166.255244,20.25504039,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,1.0,0.0
19.30738303,54.91,50.736,11.4,8.8,13.8,1125.65129,6.72460338,13.07357109,259.7663226,48.79605284,44.53804606,112.0115578,202.7507346,19.27939178,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,2.0,0.0
19.72389224,54.056,49.444,11.0,9.2,14.6,1099.20012,7.073369983,13.04443738,255.0217395,50.11244856,55.85003545,87.23735381,182.6016042,19.14768506,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,2.0,0.0
18.72627849,54.91,50.736,11.4,8.8,13.8,1161.6889,7.162823103,12.3079268,239.6398146,49.20727492,54.0946906,114.863799,188.1219914,19.66828248,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
18.80347928,54.91,50.736,11.4,8.8,13.8,1182.606597,6.772250732,12.83301598,248.2432505,46.58423473,48.48101386,111.3536622,169.8944626,18.43590955,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,1.0,0.0
17.55631112,56.976,44.24400000000001,13.0,10.6,12.8,1208.605249,7.572903042,13.16845423,226.8729801,51.28046352,45.74068732,142.5442039,161.1706612,21.28526327,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0
16.52610817,56.976,44.24400000000001,13.0,10.6,12.8,1185.664368,7.155689696,12.90607381,248.0731871,47.76340946,48.36172538,123.0506369,176.5394719,20.35772567,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
19.08069505,54.91,50.736,11.4,8.8,13.8,1218.144995,7.161322735,12.95480339,235.1211949,49.87412317,52.34386224,124.6910565,182.7628715,17.25557129,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,4.0,0.0
19.35018612,54.91,50.736,11.4,8.8,13.8,1190.581613,7.210937028,13.12710875,261.2806845,48.4356291,54.59718798,120.0209523,178.1890032,20.20573246,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
20.30736516,54.216,43.326,13.0,9.8,21.2,1116.503799,7.354251323,12.88755138,280.7420711,52.9341362,50.97154094,117.5650298,219.6384887,18.81699977,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
20.32551761,54.216,43.326,13.0,9.8,21.2,1215.691517,7.230950054,13.21389539,230.387631,55.50169512,61.11090079,112.9813228,163.8482801,19.54745997,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,2.0,0.0
18.06369369,56.976,44.24400000000001,13.0,10.6,12.8,1180.785254,7.010035299,13.67322344,247.3593293,46.62701871,48.70042685,112.9095476,166.5692319,21.44386592,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,4.0,0.0
19.44550384,55.814,50.23,11.8,12.2,14.6,1220.403336,7.026481234,12.921719,251.995194,44.05500324,49.90762152,116.0248529,136.6824791,18.30339919,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,1.0,0.0
21.11994011,52.95400000000001,45.946,19.0,6.4,18.4,1297.543147,7.402897247,13.22896693,299.2765117,53.40361617,56.78880896,132.9318738,158.6003529,19.59397005,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
17.72235855,56.976,44.24400000000001,13.0,10.6,12.8,1205.089026,7.232723423,12.77590706,230.7633666,49.14185419,52.9898118,109.4250494,170.7760624,19.20287324,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,2.0,0.0
19.28110134,54.91,50.736,11.4,8.8,13.8,1163.449211,7.562640737,13.33328579,240.8109614,49.10008257,52.58958147,144.140055,159.1308313,18.79952616,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0
15.90518934,56.97600000000001,44.244,13.0,10.6,12.8,1131.348337,6.906622862,13.0359095,251.0988686,53.88413659,48.19978464,112.4333463,180.9942029,19.52143703,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,1.0,0.0
19.97430194,54.056,49.444,11.0,9.2,14.6,1165.552289,7.222444103,12.8559877,256.8505974,45.56002476,52.69049357,122.8248063,173.2054171,19.19740281,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
21.27987705,52.95400000000001,45.946,19.0,6.4,18.4,1152.780712,7.093210036,12.99861859,244.7037027,48.62335138,43.29646495,135.9765734,202.1370947,17.57981199,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
18.03654971,56.976,44.24400000000001,13.0,10.6,12.8,1148.73451,6.854635183,13.71336606,265.5184716,50.16357459,49.11401109,117.5158724,167.6367557,18.18684838,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
21.60900096,52.95399999999999,45.946000000000005,19.0,6.4,18.4,1204.030826,7.078991257,13.14692651,253.1827148,53.91925109,46.19885872,148.4281432,210.1700872,18.63553389,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,2.0,0.0
21.42402162,52.95400000000001,45.94599999999999,19.0,6.4,18.4,1223.255621,7.265912154,13.70241368,235.5389555,45.52552117,53.87189047,126.3778243,159.3531664,18.06114375,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0
17.99990892,56.976,44.24400000000001,13.0,10.6,12.8,1251.110936,7.310319952,13.0799765,261.230153,42.58281333,45.79192425,131.8151271,173.6269548,17.25057718,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,4.0,0.0
17.20832286,56.976,44.24400000000001,13.0,10.6,12.8,1133.720091,7.323182069,13.38586474,231.7578264,49.270082,48.98610195,120.8892448,137.1605822,18.78600109,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,1.0,0.0
18.83888156,54.91,50.736,11.4,8.8,13.8,1064.857534,6.651003486,12.99427396,257.1416741,51.70561331,50.40612858,130.5879426,177.9339505,19.38400678,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
19.1232605,54.91,50.736,11.4,8.8,13.8,1211.100656,7.111435866,12.30974694,247.5126813,54.04525146,52.90430571,139.3550137,165.5885437,18.70876257,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
17.97685489,56.976,44.24400000000001,13.0,10.6,12.8,1163.019308,7.183602678,12.69750703,246.6140079,44.83773286,52.13340458,136.8911137,178.9380838,18.15325781,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,1.0,0.0
18.58965512,54.91,50.736,11.4,8.8,13.8,1134.908036,7.483488648,13.53387329,246.1759605,49.99058196,54.9181168,126.9613745,206.7303178,20.179374,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
19.03162973,54.91,50.736,11.4,8.8,13.8,1152.248847,7.345892031,12.90483196,268.9225946,54.33508061,52.48309906,142.3609161,168.1857557,18.77016785,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,1.0,0.0
17.47245774,56.976,44.24400000000001,13.0,10.6,12.8,1177.788746,7.451731967,13.36530133,246.1541059,48.02626473,53.44809109,143.3504763,165.2657093,20.88887608,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,1.0,0.0
21.95119924,50.988,46.768,22.2,6.8,14.8,1131.274689,7.065920411,12.60505725,229.1811001,54.20509514,56.40443588,109.7229319,203.7667107,18.27920255,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,4.0,0.0
18.68162176,54.91,50.736,11.4,8.8,13.8,1091.485455,7.226525908,12.4952499,273.8653455,48.00557722,64.47627425,137.4296257,184.0273586,19.614452,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,4.0,0.0
19.55887221,54.056,49.444,11.0,9.2,14.6,1281.549063,7.062096923,13.10946318,250.6259916,46.55535785,52.07783562,162.130222,121.1075386,22.2988033,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
18.38036542,54.91,50.736,11.4,8.8,13.8,1212.195334,7.15505744,12.72381173,277.6248373,50.18321459,52.93214704,148.0378617,178.5917293,19.15576343,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,4.0,0.0
20.60427806,54.21600000000001,43.326,13.0,9.8,21.2,1217.854512,7.224029302,12.98176827,226.7965837,47.30179059,50.41917986,99.50573852,184.2661159,20.82901559,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,4.0,0.0
17.4774756,56.976,44.24400000000001,13.0,10.6,12.8,1222.289051,7.359892118,13.47293138,251.2652798,51.56750359,51.66346639,143.7745562,191.9936888,19.33341702,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
17.96008156,56.976,44.24400000000001,13.0,10.6,12.8,1242.370725,7.164778463,13.14314857,235.6416915,49.75002285,52.44162829,104.8308285,181.7551974,21.33346431,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,1.0,0.0
15.97752674,56.97600000000001,44.244,13.0,10.6,12.8,1189.758957,7.181058573,13.6529419,266.3825534,54.6157603,43.28885666,128.4035469,184.1806494,18.38316567,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,4.0,0.0
18.94251161,54.91,50.736,11.4,8.8,13.8,1317.95694,6.840090038,12.39327188,255.1827981,42.59042766,52.15746061,133.6118098,179.0330226,18.83469527,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0
18.86915505,54.91,50.736,11.4,8.8,13.8,1182.465224,7.128683935,12.98741462,252.9580805,52.27578918,48.75424033,160.7737131,195.6273105,18.9339894,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
20.58272557,54.21600000000001,43.326,13.0,9.8,21.2,1158.092288,7.147481438,12.62146912,259.2758347,47.77903041,52.57627169,93.20959729,155.7585867,17.61104004,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
20.51206274,54.21600000000001,43.326,13.0,9.8,21.2,1305.826818,7.242921355,12.91313733,240.0969639,52.46984903,51.56301681,132.2850955,181.2865588,18.47703383,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,2.0,0.0
18.59695542,54.91,50.736,11.4,8.8,13.8,1210.840288,7.406288461,13.23020267,255.9092378,53.57100721,48.41014002,136.3613143,159.1200743,18.70479521,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,1.0,0.0
17.93130011,56.976,44.24400000000001,13.0,10.6,12.8,1279.255785,6.705276295,12.4502702,266.9783806,52.54445025,49.0529904,137.2656865,179.5898227,19.3730783,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,0.0,1.0,0.0
18.57646953,54.91,50.736,11.4,8.8,13.8,1277.140201,7.180221062,12.93594961,255.5831497,48.13641935,49.9372899,136.3078905,200.5978221,21.73303232,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,2.0,0.0
16.99233452,56.976,44.24400000000001,13.0,10.6,12.8,1240.513076,7.089109698,12.77651284,228.829805,53.32106243,50.92615449,144.5327635,186.5122415,18.29266076,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
18.72547941,54.91,50.736,11.4,8.8,13.8,1187.810272,6.747327577,12.77006528,242.9706998,47.08144147,48.17254704,116.66322,201.3410231,20.66391766,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,2.0,0.0
17.268503,56.976,44.24400000000001,13.0,10.6,12.8,1134.693383,7.069911854,12.82094317,254.6169205,44.89720526,54.3792415,140.2800091,143.0231032,18.98854176,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,2.0,0.0
20.894126,52.95400000000001,45.946,19.0,6.4,18.4,1106.306068,7.105157928,12.8155498,270.1072474,50.61835277,52.41670481,119.282292,165.5949698,21.16599407,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
17.33260923,56.976,44.24400000000001,13.0,10.6,12.8,1086.540434,7.277782959,12.74120583,224.9362427,50.58737632,52.41202551,119.3041864,144.3793637,18.67976376,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,4.0,0.0
19.37575473,54.91,50.736,11.4,8.8,13.8,1276.148148,7.236196993,12.83959033,255.828317,50.77784967,43.42205138,124.8493802,181.2683317,20.65227482,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,3.0,2.0,0.0
17.52723124,56.976,44.24400000000001,13.0,10.6,12.8,1263.007676,7.281582446,13.15916599,280.6481519,55.44600407,53.85759411,116.9768061,162.1948537,19.72675561,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,2.0,0.0
18.27513004,54.91,50.736,11.4,8.8,13.8,1245.029146,6.970628563,13.11015531,257.3459327,45.44541772,50.54110387,140.8709037,154.6454603,20.11665627,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0
17.84454474,56.976,44.24400000000001,13.0,10.6,12.8,1146.744217,7.357943377,12.54839523,211.5744866,57.53323157,54.23851373,140.571728,174.4171706,20.29702391,22.0,12.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,3.0,13.0,6.0,1.0,0.0,3.0,4.0,0.0
